LBS,LRS,FROH_chr1,FROH_chr2,FROH_chr3,FROH_chr4,FROH_chr5,FROH_chr6,FROH_chr7,FROH_chr8,FROH_chr9,FROH_chr10,FROH_chr11,FROH_chr12,FROH_chr13,FROH_chr14,FROH_chr15,FROH_chr16,FROH_chr17,FROH_chr18,FROH_chr19,FROH_chr20,FROH_chr21,FROH_chr22,FROH_chr23,FROH_chr24,FROH_chr25,FROH_chr26,FROH_chr27,FROH_chr28,FROH_chr29,FROH_chr30,FROH_chr31,FROH_chr32,FROH_chr33,FROHsum,FROH_sum_div,BirthYear,Code_anon,MumCode_anon
0,0,0.0345331741961554,0,0,0,0.12231251628041,0.0978505989963991,0,0.0743226783909308,0.0630951890005081,0.17978727978809,0,0,0,0.037820667400556,0.073070447698682,0,0,0,0.0398861198578031,0.0682006964635418,0,0,0,0,0,0,0,0.0677488539093367,0.212670470991967,0.123144122980407,0.201096402642036,0,0.118331384348822,1.51387060294565,0.0458748667559287,2005,C0455,M0151
0,0,0,0,0,0.0662144615070395,0.0757360993777219,0.0502250835425977,0,0,0.064087818691333,0,0,0.0604891405271283,0.0407698519195484,0.0425944616890733,0,0.0815101169918585,0.136339605268472,0.0665171223938533,0.022962357550487,0.068539887906892,0,0.170757677751932,0.0618242146649301,0,0.0636199471529847,0.0765139671919401,0,0,0.244678468807791,0,0.166432142554312,0,0,1.55981242548989,0.0472670431966635,1997,C5618,M0151
2,0,0,0,0,0.0641135375549557,0.103756140175459,0.0527324367667088,0,0.103822149475749,0.113968189752709,0,0.122698815270993,0.120345050811495,0.126787420628879,0,0,0,0.0964967424760723,0.028335324089783,0,0.0604773859161716,0.164143642781139,0,0.127834553117214,0.168830526590542,0.278844248930781,0,0,0.243344279512115,0.050124161689806,0.116340560212551,0.0569590166576044,0,0.205267868128632,2.40522205053936,0.0728855166830108,1986,C0118,M0799
0,0,0.0915630224003331,0.169433295639808,0,0.0712622883997855,0,0.074592528821485,0,0,0,0,0.357932762206459,0,0.393138939491575,0,0,0,0,0.161062783667886,0,0,0,0.193713062230997,0.232812021858558,0.0368438787731724,0,0,0.138483045114683,0.0657280806611416,0.0740176882180553,0,0.308006662621222,0.245540606516032,0.0398717855622858,2.65400245218348,0.0804243167328327,1992,C5347,M0013
0,0,0.230406506686543,0,0,0.0535655670811557,0.0665189700511995,0,0,0.490996591475394,0,0.121547280138122,0.0501235488207768,0,0,0,0,0.0535569830843878,0,0.188386998283159,0.0398189496636518,0.129360708352413,0.162036104995979,0,0.0416085275706578,0.0714575490464158,0.195994201309584,0,0,0.0482188608890231,0.101558227168182,0.160335563062155,0.32610307748007,0,0.0848103005218135,2.61640451568068,0.0792849853236571,2005,C2343,M1018
0,0,0.0598260605525577,0.157668599709001,0.328393105520616,0,0.0245647461965824,0,0,0.0596617402696529,0.089316685791044,0.045551821367412,0,0.344071390597861,0,0.159556516739883,0.0889717419749331,0.222428945747432,0.0878399553987345,0.220343555067623,0,0.0983056399716411,0.0666353266599109,0.0391931076688707,0,0,0,0,0,0.0670303453606232,0.14833937386348,0,0,0.222563278415533,0,2.53026193687339,0.0766746041476785,1986,C1578,M0144
6,5,0,0.0886984575922658,0.0677976533549402,0.104246216922897,0,0.287331122246802,0,0,0.0575319660235131,0,0.026593362798706,0.0463599121217874,0,0,0,0.0644351609516959,0,0.0618132839411054,0.0409450187990127,0.0576601683899189,0,0.50469258770944,0,0,0,0,0.113504823918668,0,0,0.0629030679926104,0.218950221350861,0,0.12537086174867,1.92883388586289,0.058449511692815,1988,C1247,M0144
14,6,0.0830545856380992,0.129661013214871,0,0.09158663029086,0,0,0,0.159508735068122,0.113598838110342,0.0911277791332336,0.0568103976024102,0.0463599121217874,0,0.0348937529033668,0,0,0,0.213754797245978,0,0.0940185763014607,0.0450019527704956,0.0525711093167922,0,0.178810750465851,0,0,0,0,0.046172351971148,0,0.172648106997808,0.059376495291625,0,1.66895578444425,0.0505744177104318,1990,C1939,M0144
6,0,0,0.0839383680563069,0.0535498598746001,0.243646327423574,0.0814385005425455,0,0.0816175373327257,0,0.210518706794427,0,0.0832545700300289,0.0621641411670653,0,0.184961541078523,0.1104445760405,0,0,0.253139755873427,0.0841270030824553,0,0,0,0.0449618565915847,0,0,0.226374089176937,0.0908418319572564,0.0670303453606232,0.0751940138149681,0,0.168201187611834,0,0.133888024914729,2.33929223672411,0.0708876435370943,1993,C2849,M0144
0,0,0.0802514695089794,0,0,0,0.0196548914503046,0,0,0,0.117205801555812,0,0.184718073727836,0.0768090972938767,0.0417370840325191,0,0,0,0,0,0.136460956716696,0.0594427399056612,0.0399044436876659,0,0,0,0.0901661375136277,0,0,0,0.116136223595056,0.0733799558007927,0.117523442774334,0.0850966886171696,0,1.23848700618033,0.0375299092781919,1994,C3124,M0144
0,0,0.169296584448073,0.0826819980773705,0.0596467939439189,0.0995983658235777,0.0498835468803154,0,0,0.11812786200211,0.114917155621425,0,0.260378848059175,0.0521833034934301,0,0.108149188291294,0,0.102513096867678,0.283017720199845,0.0777265501711375,0.14223733286214,0.0246587510501904,0,0,0.370967849249268,0,0.139959315689241,0,0,0,0.108961285191274,0.110860729990186,0.164457586801261,0.0625916510745692,0.141901843290551,2.84471735907803,0.0862035563356979,1996,C4080,M0144
8,4,0,0.0788975049015878,0,0,0.0613384399246178,0,0,0.073581757233722,0,0,0.0465983525319662,0.0342637192164709,0,0,0,0,0.0547880705262122,0,0.0615299301448219,0,0,0.101125781446136,0,0,0,0,0,0.0446293167863873,0.0494722994871676,0,0.103090585047152,0,0,0.709315757246242,0.0214944168862498,2000,C1484,M1006
5,3,0,0.176684722366372,0.0472263728095588,0.103808651114913,0.142226016814421,0,0,0.0560196365204015,0.153186686626316,0,0.0332801534768586,0,0.108942438438849,0,0,0.0561757075189716,0.170514851627575,0.0813538495544701,0.0928570439095832,0.248771592899682,0,0,0.163032948971729,0,0.104795587611673,0.054971446909323,0.209274256562418,0,0.174145858665145,0.159098630748958,0.229206796505876,0,0.189253619614701,2.7548268692678,0.0834796020990241,2003,C3972,M1006
0,0,0,0,0,0.067017497104376,0.0223539053103237,0,0.168906560441617,0.257106302929112,0,0,0,0.0320291522995696,0.0781111493376317,0.0777140445939025,0.234358172521352,0,0,0.0346321334528384,0.0831738012272066,0.0750117293300815,0,0,0.129515324623744,0,0.223190363525902,0.413073085020366,0,0.229824464065569,0.0436682902029109,0.113491350128308,0,0.0579785190691094,0.177369932388139,2.51852577757206,0.076318962956729,1993,C3719,M1006
2,0,0,0.274775788308376,0.343871643003321,0,0.0945405469641858,0,0.0956080878892781,0.114763076252934,0.155676864203007,0.0504065727895856,0.0432747172183478,0.0756740225383949,0.0479815434211916,0.0777140445939025,0.0324980125772256,0,0,0.0346321334528384,0.0269831893431282,0,0,0.0733189565465995,0.0858773603311649,0,0,0,0.104060088015478,0.229824464065569,0,0,0,0,0.140826535840136,2.10230764735466,0.0637062923440807,1996,C0934,M1006
9,6,0,0,0.0987220030041769,0.0817056207254815,0.0223539053103237,0,0.0655252244830114,0.072712618022869,0.0419219536748811,0,0.167698373055084,0.102577602114374,0,0,0.0609923284211501,0,0,0.210045577688103,0.0521334418327962,0,0.133533167106947,0,0,0,0.110707002951641,0,0,0,0.186046551019561,0.0468333658051123,0.0488454406225078,0,0,1.50235417583802,0.0455258841163036,1999,C1452,M1006
0,0,0,0.0572413863107428,0.0797933972736124,0.0848547009193552,0,0.158739258275011,0,0.116594129171654,0.0590000036910557,0.229699684028364,0.196411709141296,0.055416591865757,0,0,0.151348077442996,0,0.23967744307225,0.274448542573465,0.0942255041683691,0.0656764363532594,0,0.107553390206894,0,0.502145202368276,0,0.108502084565515,0,0,0.109488163877496,0.219869396857646,0.311559054018572,0,0,3.22224415618159,0.0976437623085329,1988,C0272,M0690
0,0,0,0,0,0,0,0.0775437516714065,0,0.204818653868442,0.0682743690219992,0.0989903633367176,0,0,0,0,0.113332509509498,0,0,0.047884278112751,0,0,0,0.0412469931409525,0,0.0489175138949109,0,0,0,0,0.0579109374582421,0.0541251189732802,0.0504481086581341,0,0,0.863492597646334,0.0261664423529192,1989,C3318,M0690
0,0,0.0849076268098724,0,0.131493023626765,0.0973175509581817,0.0246645343210223,0,0,0.0905576946677647,0.210762070401556,0,0,0,0,0,0,0.284936863208427,0,0.0229566360966782,0,0,0,0.0637559709254169,0,0,0.150334855277645,0.18548536174238,0,0.325428827793505,0.127021646411046,0.0318390955253378,0,0,0,1.8314617577656,0.0554988411444121,1991,C2543,M0690
3,1,0.0305090147475626,0,0,0.0550204053844495,0.0275762890118174,0,0,0.126588188695103,0.0766290417458858,0,0.0298418896793663,0.118389227541563,0.19263784647495,0,0.154338583459312,0,0.0604700106099521,0.0573099245023258,0.0750721934112501,0,0,0.136437175334034,0,0.0489175138949109,0.181577443951626,0,0.0658053758467739,0.0734254521006653,0.0809290618090148,0,0.225337402413687,0,0.136988990380639,1.95380103099489,0.05920609184833,1995,C3598,M0690
0,0,0.184186862036818,0,0,0.0550204053844495,0.0419054317881196,0.0896780011613171,0,0,0.12242806212147,0,0.0958750431188353,0.0262690599639374,0.257351397033846,0.11475399661075,0,0,0.0401256780450344,0.0521148830462887,0.036215486742246,0,0.049626139180514,0.302675690020941,0.200344094896941,0,0,0,0,0.0429624453161703,0,0,0.249591054016831,0,0.264236550241946,2.22536028072646,0.0674351600220138,1997,C2619,M0690
6,4,0.0252992768823058,0.543792107682358,0.0975324341808051,0,0.169200037335763,0.369258522859054,0,0,0.277066709817083,0,0.147720643538273,0.200890630330361,0.238225043586062,0,0,0.575108934840861,0,0,0.0925288010446033,0,0.468332910226071,0.0410108253157511,0.160440847740119,0,0.293637856266085,0.146016184014633,0,0.172702280898357,0.416862906523434,0,0,0.605577156100204,0,5.04120410918218,0.152763760884309,1971,C2760,M0072
7,3,0.109684349885862,0,0.0740580170803594,0.259161984159242,0,0,0,0,0.0251514825216436,0.209361558550007,0,0.0367669846940972,0,0.0620118019221516,0.0947781066121168,0,0,0.146287192508633,0,0.0196819304684646,0.108988649132899,0,0.0428226983547241,0,0.0389378125674196,0.0573830954447432,0.073295157766087,0.0967105204178626,0,0,0,0.0601288290712891,0.0873626129805898,1.60257278413819,0.0485628116405513,1990,C0428,M0837
0,0,0,0.107869710969005,0,0,0,0,0,0.05316434740898,0.0294926379615238,0,0,0.0261506179022408,0,0.145535995700967,0,0.0748859163230166,0,0,0.150712858232893,0,0,0.0733189565465995,0,0,0,0,0,0.102405203676781,0,0,0,0,0.0537327843903738,0.81726902911238,0.0247657281549206,1982,C1733,M0441
0,0,0,0,0,0,0.0420074906916239,0.206628379785213,0.0551656405102238,0,0.0252095004493291,0.0507176382451669,0,0.124810546425005,0,0.0786792851368259,0.0525965912112939,0,0,0,0.0734418180315668,0,0.218404822088238,0.0559925783081547,0,0.0823346340334896,0,0.198501503977905,0,0.0516505180012377,0,0.041287373898068,0,0.0596490913700167,0.212889834722079,1.62996724688544,0.0493929468753163,1983,C0669,M0441
1,0,0,0,0.0693475049945045,0,0.0446993879597387,0,0,0.05316434740898,0,0.173183930581279,0,0.145606303764388,0,0.0866822758326592,0.130814818958445,0,0.0578170000583397,0.0439173395781266,0.0466186247211067,0,0,0.0733189565465995,0,0,0,0,0.222974961838848,0.331772227398719,0.203172084469723,0.0416023930784599,0,0,0.153849219195959,1.87854137638588,0.0569254962541174,1986,C5814,M0441
0,0,0,0.0812496257466477,0.244330074914658,0.411923337318302,0.0811493843584018,0.0714655364543336,0,0.302284448547007,0,0,0.139819170540466,0.0414046560843832,0.0785395939534373,0.105168212684631,0,0,0.146539289250629,0.132587146531403,0.121112680258802,0.212768263169874,0.236211074885601,0,0,0.063721676926577,0,0,0.252903042261994,0.168998477700312,0.424697360782258,0,0.648277036247932,0.0861333156592902,0,4.05128340427694,0.122766163765968,1989,C3627,M0441
0,0,0.0281365999366945,0,0.106949143909846,0.300271320186332,0,0.146572007397634,0,0,0.0662601006765067,0.180580194546544,0.0311748513182765,0.459847286502861,0.163820550497088,0,0.0300423476115431,0.125419596641979,0.438184918696071,0.24981754811558,0,0,0,0.0482285333901177,0.139602022282444,0,0,0.082875131444695,0,0.224631175322285,0.0567926102354928,0.744070524388255,0,0.146525398377181,0,3.76980186147743,0.114236420044771,1990,C0138,M0441
0,0,0.114387173121581,0,0.0647414883520342,0,0.0775416358843765,0,0.0577886955137345,0,0.0320729137526503,0.185251125597174,0.18521258276974,0.0804776227612739,0,0.0419434146186675,0.0799866587703368,0,0.0940570498087424,0.112159755074342,0.109044583022173,0.0320867201065137,0.24185361784143,0.0320532214065965,0,0,0.0420195732750235,0,0.0460851303617314,0.132118643450267,0,0.131802451952266,0,0.139972677981653,0,2.03265673542231,0.0615956586491608,1987,C3950,M0691
0,0,0.0956809062075697,0,0,0,0.132597594485076,0.0795232562860555,0,0,0.0607121431768716,0.0912505950267758,0.0294170370271308,0.0441759804356503,0.0563825383193851,0.0988174279207855,0.129607020840169,0.113418243831876,0,0.0714827746394127,0.0285653974229974,0.0319352107162983,0,0,0.0848929514802025,0.168032738076332,0.0351721121156467,0.088166078535884,0,0,0,0.307520542895661,0.117443525976258,0,0,1.86479407541604,0.0565089113762436,1990,C4122,M0691
0,0,0.090484553223339,0,0.0773799947170455,0.0990413818927271,0.0356035226877618,0,0,0,0.0285777665111973,0.140119593164328,0.0821463526551843,0.0757198701111377,0.115373984709364,0,0.23145840539269,0,0.0940997902292171,0.241157425601068,0.172532028410022,0,0.111526705695402,0.0315637745090805,0,0,0.0439898779313302,0.0503849447852783,0,0,0.0871203333579672,0,0,0.071314438418193,0,1.87959474400233,0.0569574164849192,1998,C2471,M0073
0,0,0,0.118306451746163,0,0.11469976139651,0,0.201709302138311,0,0.238241425024893,0.026200024871336,0,0,0.119004466585081,0,0.090400250287267,0,0,0.106668086531816,0,0.0315318725567591,0.195339844190334,0.279631236234364,0,0.0888471963261705,0.0489175138949109,0.116692231251435,0,0,0.0420840455040809,0.061977379442114,0,0.0496915182592936,0,0,1.92994260624084,0.0584831092800254,1997,C1041,M0887
8,0,0,0,0.184097805729956,0,0.0323604939831998,0,0,0,0.082633915488768,0.0854543806110626,0.0461501713321551,0.112127030820334,0,0.0909500674404995,0.053652793138313,0,0.296312434594554,0.131890471223879,0,0,0,0.0732443962383818,0.0893206561554665,0,0.052022273854465,0,0,0,0,0,0,0,0,1.33021689061103,0.0403096027457889,1998,C1096,M0887
0,0,0.0320339552492504,0,0,0,0.0260086351642724,0.221854460023718,0.135864531331533,0.0753923412291606,0.452934186517066,0,0.149551058128785,0.051914025216285,0.199305097554316,0,0.116763909641022,0,0.0594972318777082,0.0237620506361774,0,0.0303988233340695,0,0.0466205537388267,0,0,0.113837410577862,0,0.0433889948752965,0,0,0.248968867301981,0.100378471020001,0,0,2.12847460341733,0.0644992304065858,1983,C4433,M0067
0,0,0.0811622754394357,0,0,0.0833065858461957,0.0736252321370686,0,0,0,0,0,0.0881246101195908,0.0256489932819563,0.254981505166961,0.142952876071836,0.0398787744607402,0.128323716100337,0,0,0,0.0793961001597905,0,0,0.0310101066701197,0,0.0990760859672525,0.161608311278637,0.149880471946783,0,0,0,0.22051507889867,0.0567733453682233,0.0692938750955582,1.78555794400916,0.0541078164851259,2004,C1142,M0949
0,0,0,0,0.442776159463949,0.036913932541053,0.0701534558355809,0,0,0.125097691976281,0.128703303417403,0.147622283225106,0,0.0615003658660293,0,0.0677450462407342,0.038458012959217,0,0.0902294691833423,0.219947264334888,0.022962357550487,0.0504550181122654,0,0.0941593722453032,0,0,0,0.0923815285781801,0,0,0,0.136849603550786,0.247526811641672,0.0525869212770323,0.0526636541871146,2.17873225218642,0.0660221894601947,1983,C5233,M0252
0,0,0.0873824510563207,0,0,0,0.297296101738739,0.501329381139119,0.101389176642898,0.317262942262285,0,0.260262640595866,0.168606482041759,0.0662299622893469,0.122879420488719,0.235326405823283,0.343194666813911,0.374229679466002,0.0681024876246426,0.0741138490058443,0.0239061969194033,0.106638046223796,0,0,0.33691277093593,0,0.0773039228705264,0,0,0,0,0,0.315569448966336,0.0797861670517931,0.24023855015723,4.19796075011375,0.127210931821629,2003,C5226,M0648
0,0,0.0557828502920984,0,0,0,0.0758991205361734,0.0967957118641338,0,0,0.10379501134225,0,0.0685926989277012,0.295214849751947,0,0.0947122848411302,0,0,0.0491077595271794,0.173373788525809,0.104226454747339,0.106541505374113,0,0.0577066966141059,0,0,0.0423823570090816,0,0,0,0.0940837925629334,0.23816288804907,0.305787553128176,0,0,1.96216532309324,0.0594595552452497,2005,C2438,M0648
1,0,0,0,0.0600390143772089,0,0,0,0,0.157345618757147,0.0229979747951931,0.162565349836653,0.110225876604069,0.325158582176357,0,0.0979007762690533,0.0501574657501862,0,0.0595727998919025,0.161184976159623,0,0.104864024739206,0.185930849534173,0.0344771128450172,0.0363473627835073,0,0.0453858759792699,0,0,0,0.101274351945803,0.0489719207397171,0.0496915182592936,0,0.0387271668774495,1.85281861832083,0.0561460187369948,1997,C0047,M0648
0,0,0.137760576964455,0.0571374215818738,0.152517249043326,0.0422652871635628,0.0272788911628507,0,0,0.173090386366189,0.0775303337566503,0,0.203116473162869,0.135812574562901,0.0604750344173773,0,0.0467516025287447,0,0,0,0,0.0394853068566091,0.29316786934272,0.074266458366839,0.033288818092906,0,0,0,0.0404461553966684,0.0753920322940888,0.0436682902029109,0.0331139869885036,0.0556960267340087,0,0.227850862595836,2.03011163758189,0.0615185344721785,1999,C0798,M0648
0,0,0,0,0.0615486396571218,0.551988473947239,0.0310733481377244,0,0.328549241737204,0.181707767157379,0.630157857339421,0.162697615865382,0.10368389916811,0.0729734535757144,0.112571380822421,0,0.312705561370703,0,0.0821854331179888,0.466893654645201,0.631932183985363,0.162819704911249,0,0.0566901790422354,0.183449026021346,0,0.438665531878292,0,0.281025313323835,0.150261493142023,0.592090157264991,0,0.427553890911269,0.0658540742019582,0.613764860691731,6.7028427419159,0.203116446724724,2001,C5184,M0570
0,0,0.0472998649314547,0,0,0,0,0,0,0,0.0603908937371944,0.201441376938134,0.0430836923410228,0,0.0418800282197347,0,0.112584046469783,0,0.18313140572244,0.169399662197553,0.104979370612502,0,0,0.0453879382388114,0.0375048945231472,0,0,0.0850979440098748,0.0859590893603215,0.180895391385644,0.0760097237771753,0,0.052872583840044,0.0976884296700778,0.102550345824988,1.7281566817999,0.0523683842969667,2003,C1341,M0570
0,0,0,0,0,0,0.0263515450655325,0,0,0,0.0517724791331177,0,0,0.103080416152831,0,0,0.0581685983982982,0.201672477655538,0.26529226425131,0.132531671712633,0.105856578260506,0.0607912962300628,0.0634339834250331,0,0.0338263204470192,0,0.0651910351124211,0,0.104052368827986,0,0,0.0426533928438139,0,0.118475685000308,0.0659894764921708,1.49913958900858,0.0454284723941994,2006,C1847,M0570
0,0,0,0,0.144816863992745,0,0.0354520038415645,0,0,0.117619927466395,0.0315825775061323,0,0,0.0290774062052066,0.043538482834983,0,0,0,0.063177810661382,0.32298168603455,0.204540354248517,0.0456604444601365,0,0,0,0.0658780975631925,0.0983078044712521,0.111534839846518,0,0,0.0534497050269816,0.0719112661712998,0.0933722746314574,0.0488227636161444,0,1.58172430857846,0.0479310396538927,1995,C2337,M0570
0,0,0.111213577575007,0.160591454457311,0.0803097340181899,0.244926322698637,0.0196436414468353,0.0653384460088332,0,0.123531998897192,0,0,0.0686744505253073,0,0,0.276067107661353,0,0,0,0,0.0288162912125814,0.0930276738113305,0.133801706743336,0.145478902746695,0,0.0813891999838881,0,0,0.0460703275021847,0.235810761270877,0,0.127099020920759,0.324802693962818,0,0,2.36659331144314,0.0717149488316102,2000,C4666,M0551
0,0,0,0.174562445209506,0.0560484055404247,0,0,0,0,0,0,0,0.0741069613615822,0.141696726212439,0,0.0307267627392323,0.273721853483806,0,0.102383178796719,0.0631465878553719,0,0.0425415704820683,0,0.0857924266878285,0.033288818092906,0,0.0540410304517594,0.167050255147555,0,0.532533894625054,0,0.113491350128308,0.151894608141058,0,0.038913404575903,2.13594027953152,0.0647254630161067,2003,C5816,M0551
0,0,0.101920484870032,0.0894804848073007,0.0462151641202355,0.061758808268523,0,0.267470902699816,0.355005554026708,0,0.034626449895673,0,0.0430836923410228,0,0.0452510558950567,0,0.656723156174277,0,0.0396804768582985,0.0285014702576216,0.099150493326167,0.216114823413226,0,0,0,0.200308317386103,0.0472807521468186,0,0,0.202952788138669,0,0.0322272719183522,0,0,0,2.5677521465439,0.077810671107391,2004,C4942,M0551
1,0,0.0692592919554933,0.118897270415388,0.0830229813890876,0,0.024965368021972,0.227787110383276,0,0,0,0,0.0335329810900188,0,0,0.1376775474688,0.0936647653176553,0,0.214319002941143,0.132287199267068,0.156823096472127,0.0690230675512276,0,0.0649500540868001,0,0,0.249528512755625,0.0786482616460965,0.0560413011871645,0.0671731769983856,0,0,0,0.242661644267229,0,2.12026263321456,0.0642503828246836,1993,C1807,M0702
0,0,0.0617021981919662,0,0,0.0489882118063486,0.104764885539303,0,0,0.129385033643997,0.108242943100189,0.133763794462752,0.052620913900548,0.0450326913583682,0,0.114889284047524,0.164528787868149,0,0.0435193534955824,0.249981253295979,0.0398861198578031,0.0463566440507581,0,0.238498833668742,0.0326702282730109,0,0,0,0.143855584108282,0,0,0,0,0,0.146896160223168,1.90558292089247,0.0577449369967415,1996,C3430,M0702
0,0,0,0,0,0,0.113047648647609,0,0.074325842770725,0.102215159446179,0.101666384065466,0,0,0,0,0,0.0944847508264149,0.124448269440374,0.0724469030577182,0.164779453405664,0,0,0,0,0,0.0415912237539118,0,0,0,0,0,0.0495974230284845,0.161397873673021,0.0513676382068244,0.0387735718708839,1.19014214219328,0.0360649133997963,1998,C1005,M0702
8,7,0,0.234835273837784,0,0,0.0295797914436362,0.120274530653631,0.229128942856727,0,0.291899723038672,0,0,0.0774092337251387,0,0.0421509304399279,0.0554111007524689,0,0,0.0919275074437196,0.0541180196986539,0,0.204856963888906,0.0322470362743413,0.0927091033194884,0.0961728811242618,0,0,0.124010793098154,0,0.144105978744678,0,0.513110396945232,0.0868324090643489,0.0457739435142435,2.56655455986401,0.0777743806019398,2006,C5335,M0952
5,2,0,0,0.0523127784751202,0.0744455982005672,0,0,0.0478141173260689,0,0.031876066561309,0,0,0.0251211514863274,0,0.125127755485323,0,0,0.0426490226751993,0,0.0703447718221817,0.0179299829647193,0.172314886060355,0,0,0.186680138827292,0.0651550478127625,0.136004617661459,0,0.0946793063059042,0,0.076820177784788,0.124254525268299,0,0.0373671639728826,1.38089710869056,0.041845366930017,1983,C4132,M0795
3,0,0,0,0,0.0582303365964686,0.229089260124821,0,0,0,0.0257306957444087,0.232356642435468,0.0916305063688339,0,0,0.373388391929039,0.0636154492314808,0,0,0.0664817797581315,0.0359786279971084,0.0653601987279838,0.392550571999848,0,0.0841157070110863,0,0,0,0,0.273804769302667,0,0.0745487426228793,0,0.052996322719297,0,2.11987800256952,0.0642387273505916,1985,C5507,M0795
8,3,0,0,0,0,0.224236197117693,0.111605368984347,0,0,0,0.145515082397827,0.11587420313618,0.0358997289295995,0,0.373388391929039,0.0805264287420515,0.200720602543228,0.166770953702458,0.108055699834876,0.28871673185305,0.0653601987279838,0.324592793053133,0.148925613448401,0.126804598345221,0,0.138677087088248,0,0,0,0,0.0334380899141355,0.166913365296911,0,0.0564131549646914,2.91243429000907,0.0882555845457294,1986,C0584,M0795
6,3,0,0,0,0.156223765908475,0.0193276098520169,0.123979732017547,0,0.10210466317085,0.0721048828520432,0.270997384482319,0.101899822103604,0,0.184148275228122,0,0,0,0,0,0.0271263363744189,0.0713720626660662,0.109026912676735,0,0.140532683317433,0.190105012625264,0,0,0,0.153066045874452,0.20095494056437,0.0433184088443149,0,0,0,1.96628853855803,0.0595845011684252,1987,C1124,M0795
7,5,0,0.111013380113068,0,0.0914021279090438,0.0501846180483568,0,0,0,0.0239249128079223,0,0.0550413209198862,0.0429809350160182,0,0,0,0,0,0.135782812546278,0,0.174278811435548,0,0.0733189565465995,0.0359946329122156,0,0,0.124792556926835,0.127544770434929,0,0,0,0,0,0.0342178773062563,1.08047771292296,0.0327417488764532,1989,C1644,M0795
7,2,0.033447690536398,0.11966141609049,0.295909827790185,0.0380521215228145,0.074375257104507,0,0,0.149532558919751,0.0733136717022844,0.285840157723653,0,0.129761124750606,0,0.0998879749998708,0.200595296817131,0,0.393772334981865,0.0254036981754812,0.106963531595851,0.0564701956308858,0.04255441572497,0.0429580596111353,0.256878413948041,0,0.15074047838235,0.179334293006187,0.110830280456682,0.168512262833333,0.222165579617997,0.209336185188493,0,0.171490481995583,0.137157339275593,3.77494464838214,0.114392262072186,1993,C4965,M0795
0,0,0.0509827803606237,0,0.0616777865011472,0,0.0795106462211261,0.150541297012391,0,0,0.165819156223751,0.291017684161706,0,0.101120155053752,0,0.0470489085813662,0,0.14166405944458,0,0.175976159424309,0.192153307152822,0.0487895926665113,0.108788035073701,0.0367721515839371,0,0.048985326128045,0,0.146016184014633,0.0547900952966247,0.0487558195968518,0,0,0,0.0968494103757737,0.145466682198031,2.19272523707168,0.0664462193052025,1981,C0952,M0455
0,0,0,0,0,0,0.10371671321739,0.0645814586015339,0,0.143498769216212,0.133722054663988,0.380439633199906,0,0.0758472278115714,0,0.149556766233862,0.259927651724221,0.134100400336142,0,0.020792338956947,0,0,0.106926490904424,0,0,0.0675277763835416,0.252293588011628,0.186021150308652,0.135929420089685,0.139042785028317,0,0.0911555110966359,0.319638190970805,0,0.0733577599335177,2.83807568668898,0.0860022935360297,1983,C4652,M0455
7,3,0,0.125461507005039,0,0.268345847336244,0,0,0,0.297268790269577,0,0.383761041909144,0.103950255208403,0.0297740354350862,0,0.113096318460481,0.0911708799682475,0.0883823789113723,0,0,0.0344054002612724,0.088331131055807,0.0500926093965081,0,0.0590692247675356,0.183201903210289,0,0,0.206429239959809,0.067872279834539,0,0.130578687009244,0,0,0.0433036875896331,2.36449521758823,0.0716513702299464,1985,C6019,M0455
5,1,0.0438552607674726,0.0842253972632943,0,0.0484796846628376,0.0275997388871226,0.0785737575705732,0,0.109146547346011,0.0252479147699691,0.0612839473691666,0,0.0792609479221049,0,0,0,0,0.0702330537844468,0.0931707810623106,0,0.12250337759934,0,0.0340314050441044,0.223718854332217,0,0.139863693088833,0,0.0426421557353207,0.170706972792585,0.124128863792716,0,0,0.0567644432559646,0,1.63543679704639,0.0495586908195876,1989,C3296,M0455
0,0,0.0558652830443427,0,0,0,0.0867665422581521,0,0.0655129529253683,0,0,0,0.0719744958256862,0.143901797557689,0,0,0.227144887727835,0,0.1052818583959,0.0557014250953784,0.208816361561505,0.0249440098903922,0.204603674562881,0.0642089588689067,0.0887874604010577,0,0.0429274587539099,0,0,0.0406258670131335,0.0645954461270072,0,0.0556960267340087,0.288495882648642,0.1194045612793,2.0152549506711,0.0610683318385181,2001,C3854,M0945
0,0,0.0558652830443427,0.150985900376256,0.262358394307657,0,0.0288442148645583,0.183907647806338,0,0,0.105062200896325,0.0802459394992662,0.245324739725215,0.0895765518381373,0,0,0.109946457576452,0,0.1052818583959,0.0774805034079405,0.208816361561505,0,0,0.0642089588689067,0.0996721250156538,0,0,0,0.314511055659031,0.0498302652704974,0.0645954461270072,0,0.060263917929998,0,0,2.35677782217099,0.0714175097627572,2003,C2165,M0945
0,0,0.122848551459997,0,0.320770541558332,0,0.115677003020448,0.114530958377844,0,0.0630878071023034,0,0,0.0279433584414291,0.0789318589025806,0,0,0,0.0712345560566289,0.0679572224486889,0.0557014250953784,0.110667949564686,0.0908667297136267,0,0.0738474366565569,0,0,0,0.0917470821172676,0,0.176832155237746,0.137322599943212,0.0559062059103371,0.0591475297444015,0.100655704701353,0,1.93567667605282,0.0586568689712975,2006,C4530,M0945
