BirthYear,LBS,FROH_chr1,FROH_chr2,FROH_chr3,FROH_chr4,FROH_chr5,FROH_chr6,FROH_chr7,FROH_chr8,FROH_chr9,FROH_chr10,FROH_chr11,FROH_chr12,FROH_chr13,FROH_chr14,FROH_chr15,FROH_chr16,FROH_chr17,FROH_chr18,FROH_chr19,FROH_chr20,FROH_chr21,FROH_chr22,FROH_chr23,FROH_chr24,FROH_chr25,FROH_chr26,FROH_chr27,FROH_chr28,FROH_chr29,FROH_chr30,FROH_chr31,FROH_chr32,FROH_chr33,FROHsum,FROH_sum_div,Code_anon,MumCode_anon
1997,0,0.0352541664115488,0,0.0803097340181899,0,0,0,0.205473928989772,0.156863324241121,0,0,0.0610118893569888,0.156229187368415,0,0,0.133634193684652,0.133839650209138,0.118303009509613,0.0247019659688981,0,0.0488259852887383,0.0542216099629259,0,0,0,0,0,0,0,0,0,0.252709168579274,0,0.0988318825627154,1.56020969615199,0.0472790817015755,C5494,M0005
1991,0,0.134387446052388,0,0,0,0,0,0,0,0.125836337404598,0,0.0610142231801377,0.0273482020799885,0.0650592934345168,0,0.132132232457394,0.166651367427437,0,0,0,0.0432748154773785,0.0447616016496499,0,0,0,0.0662316028683382,0,0,0,0,0.0771312873583524,0.125134153822127,0.12490978714303,0.147863580161002,1.34173593051634,0.0406586645611011,C0195,M0906
1992,0,0.21096232021136,0,0,0.0649476314654025,0,0.050122588292454,0,0.0663594592505483,0,0.131193788058537,0.0715224216926557,0.205405811639121,0,0.0334852626795766,0.101054503361328,0,0.0427978687637638,0,0,0.114247063076716,0.0514507615457518,0,0,0,0.184054760080096,0,0,0,0.126202219408634,0,0.107724508653073,0,0,1.56153096817902,0.047319120247849,C4710,M0906
2001,0,0.0749835627622707,0,0,0.126722034352967,0.0817192756950933,0,0.095886912206008,0.202639431746779,0.065940036020147,0,0,0.375399335906854,0,0.0435529568354115,0.605939366898571,0.254672469321919,0,0.0514061459213545,0.0235111833726759,0.128882225903616,0.0903190706353046,0.100305082237248,0,0.0788317140376139,0,0,0,0,0.0567926102354928,0.19672018558776,0,0,0.214099780947252,2.86832338062434,0.0869188903219496,C0777,M0781
2003,0,0.175617267438497,0.059685491843067,0.156851419993181,0.218832859142476,0.154611699228872,0,0,0.0509851252873168,0.0361636880226746,0.0803616364105137,0.339186361656576,0.146640148038784,0.054841728280433,0.0413779520628292,0.0798922444372213,0,0,0.113900672086533,0.109934149499539,0.171752280777574,0,0.0624734078232086,0,0,0,0,0.138503598613907,0.0744649395251032,0.0747140608008656,0,0,0,0,2.34079073096917,0.0709330524536113,C5003,M0781
1992,0,0.146434311975451,0,0.174629430102404,0.0515662409083516,0.405362596145787,0,0.137824750191131,0.608954148444761,0.14240175902045,0,0.0809928629848163,0.109993984242728,0.054841728280433,0.231215753799048,0.0714396334267913,0,0,0,0,0.0878280912146273,0.0404146282654188,0,0.0897492112148115,0,0.149853539071686,0,0.246868063678399,0,0,0,0.134560910212635,0,0,2.96493164317973,0.0898464134296888,C2244,M0781
1993,0,0.665524090954232,0,0,0,0,0,0.0759298423963087,0.0943822591173567,0,0.0504065727895856,0.0333571018533781,0.115623230584295,0,0.255201074151153,0.413934021653621,0,0.65689602621978,0.267471850624291,0.272847673606704,0.0602259937138894,0,0.0443823350566926,0.373597149340684,0.104861894181223,0.268306195487998,0,0.127026158838372,0.120174077787014,0.150132696766934,0.0545187943385088,0,0,0,4.20479903946202,0.12741815271097,C5471,M0781
1995,10,0,0,0,0,0.105529618624734,0,0,0.0619192829556622,0.120554163257946,0.21446552814833,0.172326102261526,0.0629471481435426,0,0.0584239854648089,0.0652683374214874,0,0,0.0254036981754812,0.282817462218177,0.135667644154004,0.0309831079631766,0.0713652924292912,0.0879913927040201,0.561770389342324,0.0455263852154368,0.123566003101494,0,0.134355380993567,0.0486449992603561,0.0377863731895359,0.0480858957128743,0,0,2.49539819073778,0.0756181269920538,C4105,M0781
1999,0,0,0.059685491843067,0.0547367612624632,0.0821958620143884,0,0,0,0.158158378652996,0.0732908782939995,0,0,0.0818860138186203,0,0,0.0563521953759731,0,0,0.0950515261041542,0.0260708246035892,0.0994507481273711,0.0318528788063586,0.100305082237248,0.119724778277859,0.199548337298355,0.0396527676816891,0,0.0608842388172766,0,0.0626562646838772,0,0.0480858957128743,0,0,1.44958892361216,0.0439269370791564,C3895,M0781
2004,0,0,0.0572413863107428,0,0.0844557870729336,0.066053868489567,0.0729788361967164,0.164206496520564,0.0653313088251493,0,0.0687801281337913,0,0,0.110806753743605,0,0.0319509129599383,0,0.038795699437683,0.178100025224862,0,0,0.0317881877804618,0.0394128747888744,0,0,0,0.0654051242546484,0.166221666358054,0,0.0819456644631258,0.029235599009656,0,0.0725980272842657,0,1.42530834685464,0.0431911620258981,C4483,M0980
1997,0,0.0534819087331458,0,0.0517369883525265,0.411383097236814,0,0.0775437516714065,0.132341810590343,0.17571662104401,0.0264032425514382,0.115196914815979,0.0969496282621606,0.126780692688558,0.0820841996822086,0,0.167060596166389,0.0838019667590805,0,0.0752906593866403,0.0319556857367688,0,0.0475549481680526,0.0455535643944977,0.110896430341766,0.0440598571056491,0.219322341599442,0.0554055376458266,0,0.0685007048592945,0.142482682984086,0,0.0847039756005986,0,0.0701369558727719,2.59634476224945,0.0786771140075592,C0469,M0980
1995,0,0,0,0,0.0493083088188443,0,0,0,0.103005026467305,0,0,0,0.131949524251222,0.0526576763266151,0.109300006813952,0,0,0,0.0994626925482895,0.0572051302082576,0.0197551201542264,0,0,0.0845828883986785,0,0.0389373808312395,0.0705322348421085,0,0.183323933189596,0.0603800559118129,0.070252049915911,0.0847039756005986,0,0,1.21535600427866,0.036828969826626,C5705,M1008
2006,0,0.0398068475119076,0,0,0,0,0.220070552761667,0,0.103005026467305,0.035338121893333,0.148145089091105,0.0850182818244846,0.0449331600461002,0,0,0.139049686381993,0.0706202553077298,0,0.158780643287652,0.304752074109898,0,0,0.134227716127136,0.386045666118712,0,0,0,0,0.446130542088559,0.0608637259661199,0.0541251189732802,0.0495738090992335,0.382684518675425,0.263096356483134,3.12626719221478,0.0947353694610539,C5076,M0120
2006,0,0.106147651702128,0,0,0,0.163210553298769,0.186326527994618,0,0.32269894963002,0.0522110585760973,0,0.579087344803303,0.0397274565200941,0,0.283119731964627,0.212978403709209,0.0631180514006698,0.106634259971059,0.0468914243618895,0.0459359014482802,0,0.156982142557433,0,0,0,0.0925987341300221,0,0.172954471891168,0.214725064012827,0,0,0.37643862471474,0,0.0820682331156925,3.30385458580265,0.100116805630383,C1719,M0596
1987,0,0,0,0.199887466445586,0.132667424673771,0.0342304657010176,0.114061860338938,0,0.311241038898406,0.119202799406023,0.0739588022163454,0.169504548810154,0.0293834764848079,0,0.109009771129306,0.0320404514853468,0,0,0.310179764412908,0,0.0418770876045203,0,0,0.0395302061032163,0,0.0937099394957954,0,0.0460851303617314,0,0,0,0.212829218146903,0.137121264420034,0.0509896328143437,2.25751034894915,0.0684094045136107,C1211,M0123
1989,2,0.0429707515995134,0,0.386055721295597,0.107786588220302,0.0499973455631656,0.0642774832266253,0.0761221732576878,0,0.124750027808232,0,0,0.390979474570424,0,0.290233640215824,0.0868603366523208,0,0,0.584084809603974,0,0.532505597130663,0.110765004804926,0,0,0,0,0.15398537395212,0.0820986585943186,0.253586362901958,0.362159257199232,0.503293397105633,0.322714434858819,0.0486736484497287,0,4.57390008701107,0.138603032939729,C0274,M0123
1986,3,0,0,0.113868006160881,0.136655297529911,0.0357275250347084,0.0605803248659668,0,0,0.0718738865600049,0,0.0341037606344985,0.258867109975813,0,0.0397442684267279,0.27156513183074,0,0.0404789281581636,0.150750899815952,0.0409645775366942,0.118605748335658,0,0,0,0,0,0,0.0653979949518994,0.366380614448251,0.254297478773975,0,0.0456787488273945,0,0.0419768275070547,2.14751712937429,0.0650762766477059,C0066,M0310
1988,0,0,0,0,0.0864934451684757,0,0.0488667996687517,0,0.0958998502267337,0.109353486072257,0,0,0.0949871751235448,0,0.038429185418808,0,0,0.194788321343782,0,0,0,0,0.285365724135922,0,0,0,0,0.194420028768079,0.34720696251486,0.133222359555792,0,0.0592855217116848,0.223603389725247,0.441279479336226,2.35320172877016,0.0713091432960656,C1292,M0922
1990,0,0.138108060552477,0,0,0,0.0517790908355706,0,0,0.103005026467305,0.0332885652324151,0,0.173997216475277,0.0572386205839689,0.0357982428353365,0,0,0.0606590686121883,0,0.0782437294153497,0,0,0,0.0945050683595487,0.0650262925170266,0,0.0893786367941254,0,0,0,0.138778205434319,0.107269390681163,0.0482601755979957,0,0.0983860870240494,1.37372147741812,0.0416279235581247,C0446,M0599
1993,7,0,0.166437714760442,0.181581751661933,0.169720166780959,0,0,0,0,0.0244445405435358,0.0613503672946565,0,0.114434901879048,0.272046355981071,0,0.0487747121788934,0,0.137735085376026,0.0209310299794206,0.0930525270657712,0.189534287891923,0.0971589486419263,0.0986574520174248,0.0411343902987116,0,0.13167223720076,0,0.138845273412846,0,0.0819456644631258,0.0685337139086154,0.180709825024445,0,0,2.31870094636154,0.0702636650412587,C4351,M0599
1994,0,0.234011085338338,0.11523234159572,0,0.0550175541294755,0,0.103874924162869,0,0,0.0268888305509684,0,0.0244743772703754,0.0410580856162591,0.112321003347654,0.043235617143434,0.0414335516268207,0.071149942609008,0.152327212052669,0.190929266823184,0.0343400799832517,0.0882312482437402,0.0789383977429732,0,0.162131599428548,0.101958338269395,0.0861589154865147,0,0.150161478272146,0.0804119747323018,0.0531700330399391,0,0.0510754074895725,0.0553800403616026,0.0349818893198674,2.18889319463663,0.0663300968071705,C4707,M0599
2001,12,0,0,0,0.183586954402905,0.0801435108621975,0,0,0.0809478404253514,0.0678495148380668,0,0.0402909194805158,0.0867271556772574,0,0,0.0417473879294271,0,0,0.0471955061977824,0.0359607975848259,0.0499814457228519,0,0,0,0,0,0,0,0,0.0678359680508945,0.0383393679332841,0,0.0510110368196341,0.134873472328958,1.00649087825395,0.0304997235834531,C4592,M0151
1983,0,0.0366939066104043,0.370744537750193,0.109175288913252,0.047323035259841,0.0936421050644354,0,0.137824750191131,0.427434677426378,0.114681165012018,0.3805004762904,0,0,0.0395993916067058,0.138878619808123,0.0454455021783972,0,0.0880462805137555,0.0311920188456952,0.0297683900661936,0,0,0,0.154366376759923,0.350125128718634,0.106265663231936,0.274206888425001,0.127011278476943,0.204870566616199,0,0.0715450740659352,0.103134286430722,0.0734818060161202,0,3.55595721427834,0.107756279220556,C4961,M0608
1991,0,0,0,0,0.119486465703621,0.145561405375961,0,0,0,0.0417923474936661,0,0.0285896628271467,0,0,0.0814177692451979,0.0525965912112939,0,0,0.0782906488514339,0.223386309691333,0.0495902516418916,0.0373412295039812,0,0.0376177008215831,0.176924517668563,0.0896665491183676,0,0.0512588305257346,0.144188204275686,0.133179543016726,0,0.190530727655406,0.0537701364343468,0.0792759661214553,1.8144648571834,0.054983783551012,C2419,M0799
1985,5,0,0.0682384153391115,0.0872300642538668,0.12761578640958,0,0,0,0.15726665180575,0.0551549899359492,0,0.115625123197537,0,0,0.365336236963358,0.12220306965769,0,0,0.0338252320577981,0.0719901983974255,0,0.142287120791838,0,0,0.17703368461336,0,0.089599847939245,0.116722283567546,0,0.197295255701626,0.0473552229087275,0.221261555082649,0,0.0831308330862435,2.2791715717093,0.0690658052033121,C4137,M0144
1987,0,0.0598260605525577,0,0,0,0.134283410473281,0,0,0,0.0324792397482408,0,0,0,0,0.0998742148805211,0.0421300272963437,0,0,0.104373203921244,0,0.0539538966284488,0.0423717114960901,0.128598698238288,0,0.0489175138949109,0,0.0645545824052115,0.132215979393923,0,0,0.103754514928816,0.295713269476507,0,0.0998083792718816,1.44285470260627,0.0437228697759474,C5388,M0144
1992,0,0.0907324855007521,0,0,0,0.1413233450321,0,0.0657354465873094,0,0,0.0850535119732854,0.193835575109271,0.040104572046492,0,0,0,0,0,0.086272089395798,0.0534151905298538,0.0189354027691557,0,0.0558758630623585,0.095378324138501,0,0,0,0.0566070804293766,0,0.185094424113472,0,0.31590303679845,0.10593042637442,0.10966256346176,1.69985933732235,0.0515108890097683,C4403,M0144
1985,0,0.525272517184074,0,0.238121430794505,0.643548788318467,0.038296896704353,0.132121681574029,0,0.195666190285395,0.113256207888643,0.1270884664274,0.151101045952716,0.156921238837598,0.118553505691297,0.0379241865902544,0,0,0.098583492404746,0.156203604591044,0,0.235136982390604,0,0.0409099283637465,0.030873964891825,0.070704284561743,0.351335789652228,0.0744304516541617,0.0512588305257346,0,0.121796993519866,0.591068919686072,0.0847039756005986,0,0,4.3848793740911,0.132875132548215,C2549,M0690
1998,0,0,0.056202506216835,0.261532563435063,0,0,0,0.0478141173260689,0.512882179710503,0.142428744738936,0.177772069840336,0.0624757000348534,0.0940466651927876,0,0.0457956359316283,0.485069804092065,0,0.259586810020383,0.0283698000556975,0.331416244113543,0.0221644621694435,0.0457907280532909,0.0709586527855043,0,0,0.326062246134774,0.302813697955686,0,0.368165769096786,0.607189292138783,0,0,0,0.111916880475058,4.36045456951802,0.132134986955092,C2612,M0690
1973,1,0,0,0,0,0,0,0,0.106742867320888,0.0579881713967698,0,0,0.0430289615228918,0,0,0.0326881053417512,0,0.331815169827777,0,0.107066379984672,0.10980668776909,0.127390095307971,0,0.243680597210214,0.0751299507589923,0,0,0.0471729157829515,0.0651476494282982,0.0947940609162978,0.0411157224362916,0.341845381641047,0.250409411014428,0.117576562566185,2.19339869022652,0.0664666269765611,C6035,M0072
1992,0,0,0.124730606437181,0.172740062258661,0.0974673582220738,0,0,0,0.0531984981915078,0,0,0.0716053159920525,0.0497560508326142,0,0.160021826683266,0.17563511299217,0,0,0.0697003767429555,0,0.0594893996607333,0,0.0502859832200052,0.16376300230195,0.0440598571056491,0,0.0661946874053708,0.0699183697472828,0.0413821304709912,0.0567926102354928,0,0,0,0,1.52674124849996,0.0462648863181805,C5677,M0837
1987,0,0.0855892191687115,0,0,0.175853696288393,0,0,0,0,0.0515172950339671,0.0763034578636404,0,0.107591139642221,0,0,0.0416891225584619,0,0,0,0.0423748650071471,0.0255601230066374,0.0729603958784101,0.0453879382388114,0.103611393540178,0,0,0,0.0865363388811351,0,0.0717932357020049,0,0.14048700633342,0,0.127234398542876,1.25448962568601,0.0380148371420005,C0875,M0441
1988,0,0,0,0,0,0.0909826962628038,0,0,0,0.0235107216738473,0,0,0.218756231014475,0,0.0935875052631844,0.0892588834959104,0.168557483729657,0,0.0221384361897458,0.0983477600012611,0.0306210815712778,0,0,0.0404434834759157,0.0639241642267922,0.196333114210974,0.0991595439353324,0.0859590893603215,0.361020023292759,0,0,0,0.106774021162982,0.149529911491394,1.93890415035863,0.0587546712229889,C1783,M0441
1992,0,0.0649624734229601,0.0911239930765195,0.18297139605071,0.0368904824236133,0,0.131767635128482,0.105686859629456,0,0,0,0.0281364459923255,0.030299868213466,0,0.0352775549511713,0,0.0760162732535699,0,0.113997047359331,0.0347019166303595,0,0,0.0675188378348474,0.0394888095184176,0,0.0623298637389086,0,0,0.173561337145885,0,0.0677711317555367,0,0.0546105341202265,0.157179675697046,1.55429213594283,0.0470997616952373,C2431,M0691
1986,15,0,0,0,0,0.0593607323556348,0,0,0.230253894549314,0.0545688138327645,0,0,0,0.0534628579196989,0.132708173405612,0,0.0886263989852584,0.225560379012397,0.097293290802904,0.117371741645229,0,0.277494982821598,0,0,0,0.0477224878939434,0,0,0,0,0.0618908742653506,0,0,0.0646879935494412,1.51100262103915,0.0457879582133075,C4069,M0300
1975,0,0.0452673757795486,0,0.095257451834663,0,0.044500368274355,0,0.0636996869242749,0,0.170269986143959,0.0649904446042938,0.077197572665109,0.0285098538347996,0.0663360786182223,0.0338154443334739,0.0320404514853468,0,0.604681725106033,0.416644409552371,0.186276384157405,0.133568643435525,0.0306666969676237,0.058764635285183,0,0.0699845980924476,0.0370660551759674,0,0,0.0844203808084432,0,0,0.350441993002051,0,0.264675777728024,2.95907601380912,0.0896689701154279,C3133,M0717
1985,0,0,0,0,0,0.0752460860340008,0,0,0,0,0.0986675524569473,0.153417331534308,0.0410662016461408,0,0,0.0597881526349614,0,0.0481648114875431,0.0653589970960598,0.0543492505299293,0,0,0,0.092459102787212,0.2045201593399,0,0,0,0,0.0492659802302394,0,0.12271363007183,0,0.0399979905036801,1.10501524635275,0.0334853104955379,C2952,M0307
1987,0,0.201143956468583,0.417626374881901,0.370033009066864,0.0582078902371575,0.0809051197712028,0.104649579174446,0.0538225357292995,0.668875933816071,0,0,0.0261664958924664,0.226510917654411,0,0.0784731281885618,0,0,0.389021585864168,0,0.0670903437808577,0.0869782606907904,0.105357086616168,0,0.354540034344407,0,0.0386842441599569,0,0.181111281511917,0,0,0.52753837719947,0.637258360440819,0,0.796526105298616,5.47052062078813,0.165773352145095,C5401,M0423
1991,0,0.093930566322166,0,0.0461907991556224,0,0.0195014506048339,0.0488836957619256,0,0.0636218844031922,0.0521896960215113,0.105865632562462,0,0.0599854269287093,0,0.166745383363658,0.0965511372534665,0,0.186933197629553,0,0,0.14892641516089,0.283091583169221,0,0.0481330987059103,0.16152347574484,0,0,0,0.162171411296061,0,0,0,0,0.220015856615252,1.96426071069927,0.0595230518393719,C2433,M0423
2000,30,0,0,0.586607182258081,0,0.0286869671247738,0,0.0666317672742292,0,0,0,0.036055960120947,0.0583556541646523,0,0,0.0279595279066642,0,0.105544617464169,0.0639260579583446,0.0267552935719192,0,0.114610431061343,0.115031226511712,0,0,0.0967875778192279,0.356702707964212,0.186761354746545,0,0.073347444702675,0,0.0546786599745608,0,0,1.99844243062406,0.0605588615340623,C2542,M0887
1986,10,0.0751818300864027,0,0,0.0515225701561469,0.0354520038415645,0,0,0.182461256951691,0.0925639216801722,0.342412988552712,0.0632862145414671,0.0548727279076894,0.0418800282197347,0.0809350877632409,0.122015483844404,0.189259846117851,0.0398903367797594,0.185754556327674,0.0247191438657628,0,0,0,0.0598200126817264,0,0.147594263641147,0,0,0.351972222454846,0,0,0,0,0.0738421821768518,2.21543667759084,0.0671344447754801,C0318,M0067
1977,3,0,0,0,0.0473759580434921,0.0470586977242356,0.120274530653631,0,0,0.161502708072899,0.0473433482291612,0.269353056572832,0,0,0,0,0,0.0492269900852675,0.0941066810899605,0.0262869173887817,0.0623876118804393,0.0918970045551228,0.142653252272071,0,0,0,0.147949022767854,0,0,0,0.0824341527660422,0,0,0.146816246815566,1.53666617891736,0.0465656417853744,C4674,M0252
1984,10,0,0.104902772028188,0.124008772461396,0,0,0.0545386021241051,0,0.159392116071005,0,0.173183930581279,0.0270414277915554,0.0256489932819563,0,0,0,0,0.070802372783392,0.100218460424696,0,0.0402912803326812,0.095544572110853,0.0926631922875404,0,0.251193656561406,0.0472562128194198,0.107221491893363,0.0497333609736047,0.108138418694826,0.167520273709666,0,0.0772732178236827,0.05645405627521,0,1.93302718102983,0.0585765812433281,C3582,M0252
1986,0,0,0.120244877558467,0.124008772461396,0,0,0,0,0,0.0239761136746734,0.173183930581279,0,0,0.117003398807369,0,0,0,0.070802372783392,0.100218460424696,0,0.0622954205486794,0.095544572110853,0,0,0,0,0.107221491893363,0,0.0498302652704974,0.0935150226767683,0.18206788409271,0,0.05645405627521,0,1.37636663915935,0.0417080799745259,C1882,M0252
2001,0,0,0,0,0,0.0752616920744334,0.0951619213751105,0.0538765152912688,0,0,0.162565349836653,0.527845042509814,0.135511751716413,0.054841728280433,0,0.341257409621035,0,0.606518302951109,0.0482438904251075,0.0847265322397173,0.18625582988841,0.0409421236825089,0.0352601183876984,0,0.293887956515283,0,0.189242501565017,0,0.120943516620573,0.408388211694003,0.381741342593324,0.332386198135149,0,0.150104256804049,4.32496219220711,0.131059460369912,C5306,M0648
1994,0,0,0.14401971273552,0,0,0.125652624500397,0,0.0538765152912688,0.26124804591359,0.0710638319784045,0.162565349836653,0.108409532739844,0.140906592722038,0.302899591732724,0,0,0.0568661834033434,0.0975699097112075,0.0682231897384705,0.024134796179845,0.0343897862988184,0.0409421236825089,0.0344771128450172,0.0326702282730109,0.20123807238736,0,0,0.0451870075472263,0,0,0,0,0,0,2.00634020751725,0.0607981881065833,C4505,M0648
1998,0,0,0,0,0.036788622794387,0,0,0,0.146393613624115,0.0444046853441073,0.0702414920181863,0.0603943461943096,0.216176762812935,0.0879051469093401,0,0,0.084577537682089,0,0.153947814153394,0.0546901388309946,0.0715575735079704,0,0.102806830432445,0,0,0.0775683125364391,0,0,0.159866575083304,0.0594134372540401,0.0646388986203682,0.178399741975141,0,0.19430819622366,1.86407972599723,0.0564872644241584,C0718,M0648
2000,0,0.0660980547802724,0,0,0,0.148020184168493,0.4196832927631,0,0.0596617402696529,0.23508630075606,0.241956796277213,0.06223031935116,0.0367669846940972,0,0.330870259727639,0,0,0.129773855993707,0,0.0846632355788724,0.0281131481179937,0.389186015702596,0,0,0.146472873815284,0.0964879389832549,0.0654051242546484,0.121818543850612,0,0,0.178557347191857,0,0,0.129744945246898,2.97059696152341,0.0900180897431337,C1620,M0570
2007,0,0.0263346225892269,0,0,0,0.0664130448866085,0,0,0,0.258729535887109,0,0,0.0793113132848804,0,0.0740483561444038,0,0,0.11368241811252,0,0.0479873455314603,0.0647005975279738,0,0,0,0,0.0512832111489769,0.232475398974986,0.104052368827986,0,0.0460756148235438,0,0,0.118475685000308,0.160700820035863,1.44427033277585,0.0437657676598742,C2491,M0570
1994,0,0.16336231190267,0,0,0.142883602170794,0.0749946603298177,0.219224995879648,0,0,0.107671667925651,0.0889769678149197,0,0.0439598361669422,0.0576843182994206,0.052159470773078,0.0502198102282527,0,0,0.0479464080015091,0.128438278655646,0,0,0.0368471661730516,0.073941885388704,0,0.040751174158768,0,0,0.0824263622736416,0.0707981824708524,0.092979800929317,0,0,0.0399979905036801,1.61526489004636,0.0489474209104959,C4473,M0570
1999,0,0.473812500400037,0.185045276688602,0,0.164638968567241,0,0,0,0.181707767157379,0.0517724791331177,0.184253212839746,0.235235399522488,0,0.343833447756574,0.322849089514694,0.201225274542763,0.100816514534857,0,0.413998466630529,0.19782642671199,0.277670293755442,0,0,0.0310101066701197,0,0.0564020702780433,0.201735294968805,0,0.125473686218888,0.75244915308572,0.153534018904353,0,0,0.0399979905036801,4.69528743838507,0.14228143752682,C3278,M0570
2001,0,0.0475733492486613,0,0.236189545102888,0,0.0619691673618639,0.102151329781361,0,0,0,0,0,0,0,0,0.103632966447039,0,0.169616134774608,0.190628198453869,0,0.0630589205919866,0.182437474236649,0.0407370803066238,0.0477523880337305,0,0.070132993823429,0,0.0895684295275848,0.122098599322391,0,0,0.197379936203593,0.118475685000308,0,1.84340219821659,0.0558606726732299,C4236,M0551
1996,12,0,0,0.093302060486517,0.10614356708872,0,0,0.0684943106516528,0.0720075713469907,0,0,0.0430836923410228,0,0,0.0490313451356472,0.110976612705002,0,0,0.0200028663712436,0,0.141296807278587,0,0,0,0,0,0.0786482616460965,0.0895684295275848,0.213518988878165,0.0493223318144388,0.104494544335092,0,0.0568332288244498,0.0881279108701396,1.38485252930135,0.041965228160647,C3555,M0551
1998,1,0.0359702273549853,0.157637656186104,0.270648407921424,0.099339672623559,0.0384695501217115,0,0,0.3972903813926,0.0522110585760973,0,0.131423382179025,0.0643624858028198,0.0806797941720088,0.0544770103050807,0.0650552571888181,0,0.112340006207735,0.16193456603199,0.0897297302930845,0.0619591240536366,0,0.0407370803066238,0.083477035855491,0.064324657104588,0.138243025103551,0,0.133188550516703,0.194214530944739,0.201577442854506,0,0.199265892884519,0.118475685000308,0.0844912141896158,3.13152342517133,0.0948946492476159,C4359,M0551
1990,0,0,0.538558009800736,0.165164706534206,0.0712622883997855,0.153487411283222,0.0775437516714065,0,0.099738473594685,0.0464271742630796,0.428586332579701,0.496680243093731,0,0,0,0.0319642125487165,0.205907568110685,0.293990620037631,0.0711901185329984,0.19951887416015,0.024137255913551,0,0,0,0.241904874529567,0.145224825849811,0.305150528087731,0,0.147157837629373,0.130011464167544,0,0,0,0.212402349068421,4.08600891985673,0.123818452116871,C0518,M0702
1991,0,0.0271243104421274,0,0,0,0,0,0,0.44579752805432,0,0,0,0.166183887827591,0.0775707962018938,0,0.0552564558535607,0,0.42260564353057,0.0792744542514627,0.0340724414129173,0,0.0319042243132092,0,0.0320935673142825,0,0.145224825849811,0.0669854905296321,0,0.0554185200818284,0,0,0.2111466333132,0,0.357493908477906,2.20815268745431,0.0669137178016458,C1429,M0702
2004,0,0,0,0,0.0908394560154643,0,0,0,0.261855631786335,0,0.227925102854949,0.126891920756497,0.252601894731154,0,0.0584239854648089,0.0807358866426334,0.150265044662541,0,0.103056557559696,0.0828974168092499,0.273301901905116,0,0.0733922937908642,0.0788160731591609,0.22833325503117,0.175282758299505,0.122769220104843,0.050190188069478,0.431809778773168,0.0557708946906362,0.0342595365925626,0.0530915257778892,0,0.0685105875494936,3.08102091102722,0.0933642700311277,C0003,M0334
2008,0,0,0,0,0.151644752250673,0.0985484794336505,0,0,0,0,0,0,0.194061600886694,0.0503211616572675,0.0687877058181482,0,0,0,0.274772223868762,0,0.0348101214403143,0,0,0.127818717895267,0,0,0,0,0.0581805635832212,0.403586501516741,0.0675220074320582,0,0.0582698191554082,0.036673320444318,1.62499697538252,0.0492423325873492,C4721,M0952
1999,0,0.17816415870226,0,0,0.165573132798946,0,0.213353275609515,0,0.105074614163041,0.0810099329954909,0.471297231712903,0.256906477518403,0.220111028288292,0.124935893681669,0.0323205004060827,0.0283709440994595,0,0.174980019122381,0,0.0569012923401183,0.0181637500405417,0,0,0.0398350552957724,0,0,0.0649087748467448,0,0.0511605742543433,0,0.0507218816378482,0.262453471439614,0,0,2.59624200895343,0.0786740002713159,C5083,M0952
1990,4,0,0.0769973994850903,0,0.0528264374180082,0,0.123979732017547,0,0.050635788996643,0.0363989768758093,0.270997384482319,0.0663382741854262,0,0,0.159556516739883,0.153031760767082,0,0.0384658405219514,0,0.143559901304803,0,0,0,0.0384794441641122,0.0616790306131674,0,0,0,0.0817994132638527,0,0,0.0482871105859614,0,0,1.40303301142166,0.0425161518612623,C1653,M0795
1991,0,0.033447690536398,0,0,0.205309240422765,0.084463007576818,0,0,0.11132036495372,0.199428688370591,0.0939107811840384,0.0286191987632635,0,0,0.0998879749998708,0,0,0,0.0254036981754812,0.0284703829513119,0.0373933448359752,0,0,0.0876423524757335,0.0582140586612815,0,0.0620672154856215,0,0.206299737528804,0.213174592609257,0,0.314023297278272,0,0.128841907352386,2.01791753416159,0.0611490161867148,C4379,M0795
1990,0,0,0.0769669870970427,0.115513545335976,0.307548450241091,0.0267518181111312,0.292993685856687,0.137824750191131,0.12176064700471,0.0361563332523883,0.269352523001396,0.0499939296388345,0.051177335582753,0,0,0.0301970350011503,0,0,0,0,0.202820631862345,0.0815914605737368,0.0518977368972081,0.0649318860448556,0.0749065766766547,0,0.427649533958945,0.114342340261103,0.0979468771648381,0,0,0.0744417270598278,0,0.469723029886782,3.17648884070059,0.0962572375969875,C1131,M0455
2000,0,0.0412610091652822,0,0.103069403718065,0.217086625490278,0,0.198078860200356,0,0.0608119680717116,0.025688581254331,0.10594322408989,0,0.0256489932819563,0.203293374773154,0,0.0599072328188301,0,0,0.165874494682802,0,0.197585579053414,0,0,0.0373290618638693,0,0,0,0.0559127255641912,0.0667389489322282,0,0,0.111873493720613,0,0.0632836027117359,1.73938717939271,0.0527087024058396,C5583,M0945
2004,0,0,0,0,0.107806110588543,0.125769413784433,0.183907647806338,0.074446455743822,0,0,0,0.0288319640263531,0.0695924274722534,0.201803884426888,0,0.227144887727835,0,0,0.0218822676773309,0.208816361561505,0,0.275153407280527,0,0.14132270241938,0,0,0,0,0.0406258670131335,0.211458041485556,0.0457392791562061,0,0,0.057651982971977,2.02195270114208,0.0612712939740025,C5988,M0945
